beta_h_mab_virus_69_0_276,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_h_mab_virus_69_0_292,1.88637e-14,nan,2.98103,10.0121,-5.73007e-15,nan,2.98103,10.0121,2.98103,2.98103,-2.17926e-14,-4.49686e-15,2.98103,10.0121,nan,nan,nan,nan,nan,-156.653,-2.98103,-7.72605e-15,-10.0121,156.653,-2.98103,-1.25834e-14,1.23991e-14,1.26859e-14,1.124e-14,1.16858e-14,nan,1.37809e-14,1.20136e-14,1.15462e-14,1.13233e-14,nan,1.03164e-14,nan,nan,1.20864e-14,nan,nan,1.6782e-14,nan,1.16007e-14,nan,nan,-1.24765e-15,nan,3.87631e-16,nan,5.63101e-15,5.67695e-15,3.65249e-15,-3.00593e-15,-3.88528e-15,-3.69271e-15,-7.20726e-16,2.24779e-15,nan,1.10419e-11,-2.3027e-14,3.70688e-16
beta_h_mab_virus_69_0_322,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_h_mab_virus_70_0_274,-2.17487e-15,nan,2.59431,8.74249,6.75855e-15,nan,2.59431,8.74249,2.59431,2.59431,0,2.78156e-16,2.59431,8.74249,nan,nan,nan,nan,nan,-136.234,-2.59431,-6.85123e-15,-8.74249,136.234,-2.59431,-1.15727e-14,1.07863e-14,1.06536e-14,1.08843e-14,1.02218e-14,nan,1.25661e-14,8.87229e-15,1.05615e-14,1.08087e-14,nan,6.9945e-15,nan,nan,1.11759e-14,nan,nan,1.16007e-14,nan,1.19208e-14,nan,nan,-9.58186e-16,nan,6.4907e-16,nan,3.82024e-15,3.79879e-15,2.41728e-15,-1.94949e-15,-2.69247e-15,-2.45624e-15,-1.18938e-15,1.6323e-15,nan,7.42572e-12,-1.53753e-14,2.51345e-16
L_gap_pop,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_L_gap_run_id_1159,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_L_gap_run_id_1197,1.79205e-15,nan,-0.310128,-1.04293,-2.69975e-15,nan,-0.310128,-1.04293,-0.310128,-0.310128,-8.75396e-16,-1.01411e-15,-0.310128,-1.04293,nan,nan,nan,nan,nan,16.3356,0.310128,5.48664e-16,1.04293,-16.3356,0.310128,1.05572e-15,-1.16102e-15,-1.24131e-15,-9.15328e-16,-1.07091e-15,nan,-1.11252e-15,-1.42964e-15,-1.03367e-15,-9.45342e-16,nan,-1.43371e-15,nan,nan,-1.03818e-15,nan,nan,-1.24765e-15,nan,-9.58186e-16,nan,nan,1.38782e-15,nan,0,nan,-7.6025e-16,-7.77743e-16,-5.05222e-16,4.26831e-16,5.22429e-16,5.09687e-16,0,0,nan,-1.5046e-12,3.16317e-15,0
beta_L_gap_run_id_152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_L_gap_run_id_411,-4.00593e-16,nan,0.00969587,0.0408104,4.60862e-16,nan,0.00969587,0.0408104,0.00969587,0.00969587,0,-1.41613e-15,0.00969587,0.0408104,nan,nan,nan,nan,nan,-0.407331,-0.00969587,-3.86487e-16,-0.0408104,0.407331,-0.00969587,-8.6492e-16,3.60066e-16,0,1.01165e-15,2.95904e-16,nan,1.02225e-15,-8.99915e-16,6.14277e-16,9.12752e-16,nan,-1.47932e-15,nan,nan,8.0986e-16,nan,nan,3.87631e-16,nan,6.4907e-16,nan,nan,0,nan,3.05476e-15,nan,-7.61615e-16,-8.12421e-16,-5.42045e-16,4.86931e-16,5.09442e-16,5.50418e-16,-5.43398e-16,0,nan,-1.54806e-12,3.34784e-15,0
beta_L_gap_run_id_462,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
eta_alpha_pop,0.000669502,nan,-1.41286e+11,-4.72587e+11,-0.000131256,nan,-1.41286e+11,-4.72587e+11,-1.41286e+11,-1.41286e+11,-0.000919692,-0.000235749,-1.41286e+11,-4.72587e+11,nan,nan,nan,nan,nan,7.3465e+12,1.41286e+11,-0.000143961,4.72587e+11,-7.3465e+12,1.41286e+11,-4.41349e-15,5.12436e-15,5.63499e-15,3.53727e-15,4.90462e-15,nan,4.71862e-15,7.49388e-15,4.33429e-15,3.75577e-15,nan,1.19814e-14,nan,nan,4.27423e-15,nan,nan,5.63101e-15,nan,3.82024e-15,nan,nan,-7.6025e-16,nan,-7.61615e-16,nan,0.00256095,-0.00157367,-0.0017455,-0.00234345,-0.00238909,-0.00237246,2.33551e-16,-1.3763e-15,nan,0.951006,-0.0019268,5.48842e-05
beta_eta_alpha_run_id_1159,0.000507845,nan,-1.46868e+11,-4.91258e+11,-0.000676473,nan,-1.46868e+11,-4.91258e+11,-1.46868e+11,-1.46868e+11,-0.000537049,-0.000337694,-1.46868e+11,-4.91258e+11,nan,nan,nan,nan,nan,7.63675e+12,1.46868e+11,-1.47448e-05,4.91258e+11,-7.63675e+12,1.46868e+11,-4.40885e-15,5.14408e-15,5.6944e-15,3.50659e-15,4.94394e-15,nan,4.70374e-15,7.65816e-15,4.34413e-15,3.74577e-15,nan,1.2454e-14,nan,nan,4.27107e-15,nan,nan,5.67695e-15,nan,3.79879e-15,nan,nan,-7.77743e-16,nan,-8.12421e-16,nan,-0.00157367,0.00273707,0.0017937,0.00231436,0.00233991,0.00239204,-2.60865e-16,1.4142e-15,nan,-0.827428,0.00186946,-3.31406e-05
beta_eta_alpha_run_id_1197,0.000439218,nan,-9.65106e+10,-3.22818e+11,-0.000338236,nan,-9.65106e+10,-3.22818e+11,-9.65106e+10,-9.65106e+10,-0.000194542,-5.41585e-05,-9.65106e+10,-3.22818e+11,nan,nan,nan,nan,nan,5.01829e+12,9.65106e+10,6.29144e-05,3.22818e+11,-5.01829e+12,9.65106e+10,-2.81675e-15,3.2977e-15,3.69401e-15,2.23021e-15,3.18091e-15,nan,3.00528e-15,4.97032e-15,2.7817e-15,2.38781e-15,nan,8.17754e-15,nan,nan,2.72905e-15,nan,nan,3.65249e-15,nan,2.41728e-15,nan,nan,-5.05222e-16,nan,-5.42045e-16,nan,-0.0017455,0.0017937,0.00283838,0.00229935,0.002331,0.00239694,-2.43837e-16,1.37061e-15,nan,-0.810329,0.00183325,-4.35122e-05
beta_eta_alpha_run_id_152,-0.000684752,nan,8.85938e+10,2.96337e+11,0.000292802,nan,8.85938e+10,2.96337e+11,8.85938e+10,8.85938e+10,0.000493955,0.000301058,8.85938e+10,2.96337e+11,nan,nan,nan,nan,nan,-4.60664e+12,-8.85938e+10,0.000133611,-2.96337e+11,4.60664e+12,-8.85938e+10,2.28286e-15,-2.7456e-15,-3.04505e-15,-1.87195e-15,-2.62147e-15,nan,-2.42953e-15,-4.2041e-15,-2.27101e-15,-1.91328e-15,nan,-7.09376e-15,nan,nan,-2.21383e-15,nan,nan,-3.00593e-15,nan,-1.94949e-15,nan,nan,4.26831e-16,nan,4.86931e-16,nan,-0.00234345,0.00231436,0.00229935,0.00424824,0.00238656,0.00232491,-2.60749e-16,1.44097e-15,nan,-0.917473,0.00186862,-1.30753e-05
beta_eta_alpha_run_id_411,-0.000651201,nan,9.74791e+10,3.26057e+11,0.000646183,nan,9.74791e+10,3.26057e+11,9.74791e+10,9.74791e+10,0.000510019,0.000321765,9.74791e+10,3.26057e+11,nan,nan,nan,nan,nan,-5.06865e+12,-9.74791e+10,0.00011077,-3.26057e+11,5.06865e+12,-9.74791e+10,3.06557e-15,-3.53924e-15,-3.8944e-15,-2.47716e-15,-3.39028e-15,nan,-3.27378e-15,-5.13359e-15,-3.00844e-15,-2.61934e-15,nan,-8.22609e-15,nan,nan,-2.97042e-15,nan,nan,-3.88528e-15,nan,-2.69247e-15,nan,nan,5.22429e-16,nan,5.09442e-16,nan,-0.00238909,0.00233991,0.002331,0.00238656,0.00446666,0.00260436,-4.47823e-16,2.59652e-15,nan,-1.7102,0.00354942,-5.05064e-05
beta_eta_alpha_run_id_462,-0.00050327,nan,9.70231e+10,3.24532e+11,0.000333188,nan,9.70231e+10,3.24532e+11,9.70231e+10,9.70231e+10,0.000550494,0.000259642,9.70231e+10,3.24532e+11,nan,nan,nan,nan,nan,-5.04494e+12,-9.70231e+10,0.000166107,-3.24532e+11,5.04494e+12,-9.70231e+10,2.85125e-15,-3.38694e-15,-3.85099e-15,-2.24858e-15,-3.22105e-15,nan,-3.04848e-15,-5.05973e-15,-2.81721e-15,-2.49555e-15,nan,-8.06597e-15,nan,nan,-2.76255e-15,nan,nan,-3.69271e-15,nan,-2.45624e-15,nan,nan,5.09687e-16,nan,5.50418e-16,nan,-0.00237246,0.00239204,0.00239694,0.00232491,0.00260436,0.00331634,-2.50803e-16,1.32818e-15,nan,-0.799564,0.00178279,-4.85948e-05
omega_h,5.67297e-16,nan,-0.082659,-0.285673,-7.48399e-16,nan,-0.082659,-0.285673,-0.082659,-0.082659,0,1.2575e-15,-0.082659,-0.285673,nan,nan,nan,nan,nan,4.23929,0.082659,5.72725e-16,0.285673,-4.23929,0.082659,1.12989e-15,-6.68021e-16,-4.54089e-16,-1.23146e-15,-5.92911e-16,nan,-1.30049e-15,4.82949e-16,-8.78472e-16,-1.14378e-15,nan,1.04777e-15,nan,nan,-1.06842e-15,nan,nan,-7.20726e-16,nan,-1.18938e-15,nan,nan,0,nan,-5.43398e-16,nan,2.33551e-16,-2.60865e-16,-2.43837e-16,-2.60749e-16,-4.47823e-16,-2.50803e-16,5.09351e-16,0,nan,1.10127e-12,-2.3934e-15,0
omega_L_gap,-4.97668e-15,nan,0.44043,1.48731,5.36276e-15,nan,0.44043,1.48731,0.44043,0.44043,4.27122e-15,9.27188e-16,0.44043,1.48731,nan,nan,nan,nan,nan,-23.1675,-0.44043,-1.20127e-15,-1.48731,23.1675,-0.44043,-1.92535e-15,1.9139e-15,2.01487e-15,1.53259e-15,1.72521e-15,nan,2.2522e-15,1.90639e-15,1.65152e-15,1.56421e-15,nan,1.47196e-15,nan,nan,1.78745e-15,nan,nan,2.24779e-15,nan,1.6323e-15,nan,nan,0,nan,0,nan,-1.3763e-15,1.4142e-15,1.37061e-15,1.44097e-15,2.59652e-15,1.32818e-15,0,6.27723e-16,nan,1.63969e-12,-3.4157e-15,0
bcc,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
asample,0.630912,nan,-2.82687e+14,-9.45558e+14,-0.930503,nan,-2.82687e+14,-9.45558e+14,-2.82687e+14,-2.82687e+14,-0.898982,-0.632877,-2.82687e+14,-9.45558e+14,nan,nan,nan,nan,nan,1.4699e+16,2.82687e+14,-0.152204,9.45558e+14,-1.4699e+16,2.82687e+14,-8.60376e-12,1.0024e-11,1.10823e-11,6.86423e-12,9.61616e-12,nan,9.19243e-12,1.48228e-11,8.46703e-12,7.31191e-12,nan,2.39452e-11,nan,nan,8.33377e-12,nan,nan,1.10419e-11,nan,7.42572e-12,nan,nan,-1.5046e-12,nan,-1.54806e-12,nan,0.951006,-0.827428,-0.810329,-0.917473,-1.7102,-0.799564,1.10127e-12,1.63969e-12,nan,129.527,-0.0650395,0.00384816
bsample,0.00025621,nan,6.03393e+11,2.01829e+12,-0.00141352,nan,6.03393e+11,2.01829e+12,6.03393e+11,6.03393e+11,-0.000662169,-1.27432e-05,6.03393e+11,2.01829e+12,nan,nan,nan,nan,nan,-3.13748e+13,-6.03393e+11,0.000450742,-2.01829e+12,3.13748e+13,-6.03393e+11,1.78438e-14,-2.09678e-14,-2.30074e-14,-1.41466e-14,-2.00662e-14,nan,-1.90669e-14,-3.12688e-14,-1.75993e-14,-1.51228e-14,nan,-5.05557e-14,nan,nan,-1.7287e-14,nan,nan,-2.3027e-14,nan,-1.53753e-14,nan,nan,3.16317e-15,nan,3.34784e-15,nan,-0.0019268,0.00186946,0.00183325,0.00186862,0.00354942,0.00178279,-2.3934e-15,-3.4157e-15,nan,-0.0650395,8.9218e-06,-8.94485e-07
bvc,4.00328e-05,nan,-9.12979e+09,-3.05382e+10,-2.83967e-05,nan,-9.12979e+09,-3.05382e+10,-9.12979e+09,-9.12979e+09,-4.77049e-05,-2.76766e-05,-9.12979e+09,-3.05382e+10,nan,nan,nan,nan,nan,4.74725e+11,9.12979e+09,-5.11083e-06,3.05382e+10,-4.74725e+11,9.12979e+09,-2.90861e-16,3.3654e-16,3.70312e-16,2.31463e-16,3.22693e-16,nan,3.11058e-16,4.91823e-16,2.85381e-16,2.47677e-16,nan,7.83349e-16,nan,nan,2.81626e-16,nan,nan,3.70688e-16,nan,2.51345e-16,nan,nan,0,nan,0,nan,5.48842e-05,-3.31406e-05,-4.35122e-05,-1.30753e-05,-5.05064e-05,-4.85948e-05,0,0,nan,0.00384816,-8.94485e-07,2.18128e-05
