rep,id,U,L,L_gap,h,f,alpha,k,goes_down,mab_virus,run_id
1,8|1017|8|1017|vc|5|2|65|2|65|69.0,83918,497.073,2.26813,1.01259,0.393785,1.26743e-06,1.00231e-09,False,69.0|65,1017
1,8|1017|8|1017|vc|6|2|65|2|65|69.0,83918,497.073,2.26813,1.34859,0.393786,1.26743e-06,1.00231e-09,False,69.0|65,1017
1,8|1017|8|1017|vc|7|2|65|2|65|69.0,83918,497.073,2.26813,-0.0188751,0.393786,1.26743e-06,1.00231e-09,False,69.0|65,1017
1,8|1017|8|1017|vc|8|2|65|2|65|69.0,83918,497.073,2.26813,3.15516,0.393786,1.26743e-06,1.00231e-09,False,69.0|65,1017
1,8|291|8|291|sample|6|103|6|103|55.0,83918,497.073,2.25429,1.87228,0.488479,1.26753e-06,1.00231e-09,True,55.0|103,291
1,8|291|8|291|sample|5|103|5|103|55.0,83918,497.073,2.25429,1.65265,0.488479,1.26753e-06,1.00231e-09,True,55.0|103,291
1,8|291|8|291|sample|4|103|4|103|55.0,83918,497.073,2.25429,1.63164,0.488479,1.26753e-06,1.00231e-09,True,55.0|103,291
1,8|291|8|291|sample|3|103|3|103|55.0,83918,497.073,2.25429,1.79822,0.488479,1.26753e-06,1.00231e-09,True,55.0|103,291
1,8|291|8|291|sample|9|103|9|103|32.0,83918,497.073,2.90607,1.92828,0.0291606,1.26753e-06,1.00231e-09,True,32.0|103,291
1,8|291|8|291|sample|10|103|10|103|32.0,83918,497.073,2.90607,1.98955,0.0291606,1.26753e-06,1.00231e-09,True,32.0|103,291
1,8|291|8|291|sample|8|103|8|103|32.0,83918,497.073,2.90607,1.86481,0.0291606,1.26753e-06,1.00231e-09,True,32.0|103,291
1,8|291|8|291|sample|7|103|7|103|32.0,83918,497.073,2.90607,1.75828,0.0291606,1.26753e-06,1.00231e-09,True,32.0|103,291
1,8|291|8|291|sample|11|103|11|103|22.0,83918,497.073,0.400694,1.93628,0.0317672,1.26753e-06,1.00231e-09,True,22.0|103,291
1,8|291|8|291|sample|12|103|12|103|22.0,83918,497.073,0.400694,2.05932,0.0317672,1.26753e-06,1.00231e-09,True,22.0|103,291
1,8|291|8|291|cc|1|1|103|1|103|69.0,83918,497.073,0.932621,-2.02789,0.416549,1.26753e-06,1.00231e-09,False,69.0|103,291
1,8|291|8|291|cc|2|1|103|1|103|69.0,83918,497.073,0.932621,-1.99778,0.416549,1.26753e-06,1.00231e-09,False,69.0|103,291
1,8|291|8|291|cc|3|1|103|1|103|69.0,83918,497.073,0.932621,1.5276,0.416549,1.26753e-06,1.00231e-09,False,69.0|103,291
1,8|291|8|291|cc|4|1|103|1|103|69.0,83918,497.073,0.932621,-2.71752,0.416549,1.26753e-06,1.00231e-09,False,69.0|103,291
