id,U_offset_SAEM,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,U_offset_mode,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|847|cc|4|1|69,0.0140518,834.744,0.838848,0.53811,2.83313,-10.6995,316137,0.0139281,834.744,0.838559,0.53811,0.587932,-10.702,316687,False,69.0|69,847
8|847|cc|5|1|69,0.0140518,834.744,0.838848,0.53811,1.94593,-10.6995,316137,0.0139281,834.744,0.838559,0.53811,0.587932,-10.702,316687,False,69.0|69,847
8|847|cc|6|1|69,0.0140518,834.744,0.838848,0.53811,2.16666,-10.6995,316137,0.0139281,834.744,0.838559,0.53811,0.587932,-10.702,316687,False,69.0|69,847
8|847|cc|7|1|69,0.0140518,834.744,0.838848,0.53811,1.90304,-10.6995,316137,0.0139281,834.744,0.838559,0.53811,0.587932,-10.702,316687,False,69.0|69,847
8|847|cc|8|1|69,0.0140518,834.744,0.838848,0.53811,2.84934,-10.6995,316137,0.0139281,834.744,0.838559,0.53811,0.587931,-10.702,316687,False,69.0|69,847
8|847|vc|1|2|69,0.0140518,834.744,0.838848,0.53811,1.503,-10.6995,316137,0.0139281,834.744,0.838559,0.53811,0.587932,-10.702,316687,False,69.0|69,847
8|847|vc|2|2|69,0.0140518,834.744,0.838848,0.53811,2.0439,-10.6995,316137,0.0139281,834.744,0.838559,0.53811,0.587931,-10.702,316687,False,69.0|69,847
8|847|vc|3|2|69,0.0140518,834.744,0.838848,0.53811,2.00624,-10.6995,316137,0.0139281,834.744,0.838559,0.53811,0.587931,-10.702,316687,False,69.0|69,847
8|847|vc|4|2|69,0.0140518,834.744,0.838848,0.53811,2.01455,-10.6995,316137,0.0139281,834.744,0.838559,0.53811,0.587931,-10.702,316687,False,69.0|69,847
8|847|vc|5|2|69,0.0140518,834.744,0.838848,0.53811,2.44265,-10.6995,316137,0.0139281,834.744,0.838559,0.53811,0.587931,-10.702,316687,False,69.0|69,847
8|847|vc|6|2|69,0.0140518,834.744,0.838848,0.53811,2.24652,-10.6995,316137,0.0139281,834.744,0.838559,0.53811,0.587931,-10.702,316687,False,69.0|69,847
8|847|vc|7|2|69,0.0140518,834.744,0.838848,0.53811,1.92155,-10.6995,316137,0.0139281,834.744,0.838559,0.53811,0.58793,-10.702,316687,False,69.0|69,847
8|847|vc|8|2|69,0.0140518,834.744,0.838848,0.53811,2.69256,-10.6995,316137,0.0139281,834.744,0.838559,0.53811,0.587931,-10.702,316687,False,69.0|69,847
8|1241|sample|8|69,0.0140518,831.918,0.838908,0.0243112,50.3125,-10.6995,316137,0.0139281,831.918,0.838619,0.0243112,51.5136,-10.702,316687,True,65.0|69,1241
8|1241|sample|7|69,0.0140518,831.918,0.838908,0.0243112,49.7144,-10.6995,316137,0.0139281,831.918,0.838619,0.0243112,50.6011,-10.702,316687,True,65.0|69,1241
8|1241|sample|5|69,0.0140518,831.918,0.838908,0.0243112,42.3963,-10.6995,316137,0.0139281,831.918,0.838619,0.0243112,42.3051,-10.702,316687,True,65.0|69,1241
8|1241|sample|6|69,0.0140518,831.918,0.838908,0.0243112,42.3426,-10.6995,316137,0.0139281,831.918,0.838619,0.0243112,43.0125,-10.702,316687,True,65.0|69,1241
8|1241|sample|11|69,0.0140518,831.355,0.838744,0.0595069,46.0756,-10.6995,316137,0.0139281,831.355,0.838455,0.0595069,46.3494,-10.702,316687,True,28.0|69,1241
8|1241|sample|12|69,0.0140518,831.355,0.838744,0.0595069,45.5886,-10.6995,316137,0.0139281,831.355,0.838455,0.0595069,46.3847,-10.702,316687,True,28.0|69,1241
8|1241|sample|9|69,0.0140518,831.355,0.838744,0.059507,28.8378,-10.6995,316137,0.0139281,831.355,0.838455,0.0595069,29.6424,-10.702,316687,True,28.0|69,1241
8|1241|sample|10|69,0.0140518,831.355,0.838744,0.0595069,32.3752,-10.6995,316137,0.0139281,831.355,0.838455,0.0595069,32.6398,-10.702,316687,True,28.0|69,1241
8|1241|sample|3|69,0.0140518,832.337,0.839165,0.101499,10.6665,-10.6995,316137,0.0139281,832.337,0.838871,0.101498,10.5204,-10.702,316687,True,22.0|69,1241
8|1241|sample|4|69,0.0140518,832.337,0.839165,0.101498,10.544,-10.6995,316137,0.0139281,832.337,0.838871,0.101498,10.7044,-10.702,316687,True,22.0|69,1241
8|1241|cc|1|1|69,0.0140518,834.744,0.838848,0.53811,2.70085,-10.6995,316137,0.0139281,834.744,0.838559,0.53811,0.587932,-10.702,316687,False,69.0|69,1241
8|1241|cc|2|1|69,0.0140518,834.744,0.838848,0.53811,1.92515,-10.6995,316137,0.0139281,834.744,0.838559,0.53811,0.587931,-10.702,316687,False,69.0|69,1241
8|1241|cc|3|1|69,0.0140518,834.744,0.838848,0.53811,4.17881,-10.6995,316137,0.0139281,834.744,0.838559,0.53811,0.587931,-10.702,316687,False,69.0|69,1241
8|1241|cc|4|1|69,0.0140518,834.744,0.838848,0.53811,2.01144,-10.6995,316137,0.0139281,834.744,0.838559,0.53811,0.587931,-10.702,316687,False,69.0|69,1241
8|1241|cc|5|1|69,0.0140518,834.744,0.838848,0.53811,2.53538,-10.6995,316137,0.0139281,834.744,0.838559,0.53811,0.587932,-10.702,316687,False,69.0|69,1241
8|1241|cc|6|1|69,0.0140518,834.744,0.838848,0.53811,3.86742,-10.6995,316137,0.0139281,834.744,0.838559,0.53811,0.587932,-10.702,316687,False,69.0|69,1241
8|1241|cc|7|1|69,0.0140518,834.744,0.838848,0.53811,2.07504,-10.6995,316137,0.0139281,834.744,0.838559,0.53811,0.587932,-10.702,316687,False,69.0|69,1241
8|1241|cc|8|1|69,0.0140518,834.744,0.838848,0.53811,2.43742,-10.6995,316137,0.0139281,834.744,0.838559,0.53811,0.587932,-10.702,316687,False,69.0|69,1241
8|1241|vc|1|2|69,0.0140518,834.744,0.838848,0.53811,3.23358,-10.6995,316137,0.0139281,834.744,0.838559,0.53811,0.587932,-10.702,316687,False,69.0|69,1241
8|1241|vc|2|2|69,0.0140518,834.744,0.838848,0.53811,2.53397,-10.6995,316137,0.0139281,834.744,0.838559,0.53811,0.587931,-10.702,316687,False,69.0|69,1241
8|1241|vc|3|2|69,0.0140518,834.744,0.838848,0.53811,1.71332,-10.6995,316137,0.0139281,834.744,0.838559,0.53811,0.587931,-10.702,316687,False,69.0|69,1241
8|1241|vc|4|2|69,0.0140518,834.744,0.838848,0.53811,2.02818,-10.6995,316137,0.0139281,834.744,0.838559,0.53811,0.587932,-10.702,316687,False,69.0|69,1241
8|1241|vc|5|2|69,0.0140518,834.744,0.838848,0.53811,2.76588,-10.6995,316137,0.0139281,834.744,0.838559,0.53811,0.587932,-10.702,316687,False,69.0|69,1241
8|1241|vc|6|2|69,0.0140518,834.744,0.838848,0.53811,2.07104,-10.6995,316137,0.0139281,834.744,0.838559,0.53811,0.587931,-10.702,316687,False,69.0|69,1241
8|1241|vc|7|2|69,0.0140518,834.744,0.838848,0.53811,1.91432,-10.6995,316137,0.0139281,834.744,0.838559,0.53811,0.587932,-10.702,316687,False,69.0|69,1241
8|1241|vc|8|2|69,0.0140518,834.744,0.838848,0.53811,3.17869,-10.6995,316137,0.0139281,834.744,0.838559,0.53811,0.587932,-10.702,316687,False,69.0|69,1241
8|474|sample|5|276,0.0140518,838.229,0.838873,0.815964,2.01726,-10.6995,316137,0.0139281,838.229,0.838585,0.815964,2.015,-10.702,316687,True,55.0|276,474
8|474|sample|6|276,0.0140518,838.229,0.838873,0.815964,1.99281,-10.6995,316137,0.0139281,838.229,0.838585,0.815964,2.00492,-10.702,316687,True,55.0|276,474
8|474|sample|3|276,0.0140518,838.229,0.838873,0.815964,1.98257,-10.6995,316137,0.0139281,838.229,0.838585,0.815964,1.98915,-10.702,316687,True,55.0|276,474
8|474|sample|4|276,0.0140518,838.229,0.838873,0.815964,1.98187,-10.6995,316137,0.0139281,838.229,0.838585,0.815964,2.04577,-10.702,316687,True,55.0|276,474
8|474|sample|9|276,0.0140518,832.209,0.838973,1.7667,13.2997,-10.6995,316137,0.0139281,832.209,0.838685,1.7667,13.8827,-10.702,316687,True,32.0|276,474
8|474|sample|10|276,0.0140518,832.209,0.838973,1.7667,13.4019,-10.6995,316137,0.0139281,832.209,0.838685,1.7667,13.6337,-10.702,316687,True,32.0|276,474
8|474|sample|8|276,0.0140518,832.209,0.838973,1.76671,11.9272,-10.6995,316137,0.0139281,832.209,0.838685,1.7667,11.8258,-10.702,316687,True,32.0|276,474
8|474|sample|7|276,0.0140518,832.209,0.838973,1.7667,12.3483,-10.6995,316137,0.0139281,832.209,0.838685,1.7667,12.3737,-10.702,316687,True,32.0|276,474
8|474|sample|12|276,0.0140518,835.666,0.838779,0.395166,12.1449,-10.6995,316137,0.0139281,835.666,0.838491,0.395166,12.2097,-10.702,316687,True,22.0|276,474
8|474|sample|11|276,0.0140518,835.666,0.838779,0.395166,11.4598,-10.6995,316137,0.0139281,835.666,0.838491,0.395166,11.4477,-10.702,316687,True,22.0|276,474
8|474|cc|1|1|276,0.0140518,834.487,0.838849,2.46666,4.12131,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584696,-10.702,316687,False,69.0|276,474
8|474|cc|2|1|276,0.0140518,834.487,0.838849,2.46666,3.94562,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584696,-10.702,316687,False,69.0|276,474
8|474|cc|3|1|276,0.0140518,834.487,0.838849,2.46666,3.82467,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584697,-10.702,316687,False,69.0|276,474
8|474|cc|4|1|276,0.0140518,834.487,0.838849,2.46666,4.30128,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584696,-10.702,316687,False,69.0|276,474
8|474|cc|5|1|276,0.0140518,834.487,0.838849,2.46666,4.12906,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584696,-10.702,316687,False,69.0|276,474
8|474|cc|6|1|276,0.0140518,834.487,0.838849,2.46666,2.75457,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584696,-10.702,316687,False,69.0|276,474
8|474|cc|7|1|276,0.0140518,834.487,0.838849,2.46666,3.04566,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584696,-10.702,316687,False,69.0|276,474
8|474|cc|8|1|276,0.0140518,834.487,0.838849,2.46666,2.02158,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584696,-10.702,316687,False,69.0|276,474
8|474|vc|1|2|276,0.0140518,834.487,0.838849,2.46666,3.7345,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584696,-10.702,316687,False,69.0|276,474
8|474|vc|2|2|276,0.0140518,834.487,0.838849,2.46666,3.17578,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584696,-10.702,316687,False,69.0|276,474
8|474|vc|3|2|276,0.0140518,834.487,0.838849,2.46666,3.42615,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584696,-10.702,316687,False,69.0|276,474
8|474|vc|4|2|276,0.0140518,834.487,0.838849,2.46666,2.51297,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584696,-10.702,316687,False,69.0|276,474
8|474|vc|5|2|276,0.0140518,834.487,0.838849,2.46666,2.76228,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584696,-10.702,316687,False,69.0|276,474
8|474|vc|6|2|276,0.0140518,834.487,0.838849,2.46666,6.18735,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584696,-10.702,316687,False,69.0|276,474
8|474|vc|7|2|276,0.0140518,834.487,0.838849,2.46666,2.72463,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584696,-10.702,316687,False,69.0|276,474
8|474|vc|8|2|276,0.0140518,834.487,0.838849,2.46666,2.26454,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584696,-10.702,316687,False,69.0|276,474
8|1056|sample|8|276,0.0140518,833.878,0.838936,0.324005,10.7946,-10.6995,316137,0.0139281,833.878,0.838646,0.324005,10.8631,-10.702,316687,True,65.0|276,1056
8|1056|sample|7|276,0.0140518,833.878,0.838936,0.324005,11.2725,-10.6995,316137,0.0139281,833.878,0.838646,0.324005,11.0079,-10.702,316687,True,65.0|276,1056
8|1056|sample|6|276,0.0140518,833.878,0.838936,0.324005,10.5542,-10.6995,316137,0.0139281,833.878,0.838646,0.324005,10.7081,-10.702,316687,True,65.0|276,1056
8|1056|sample|5|276,0.0140518,833.878,0.838936,0.324005,11.138,-10.6995,316137,0.0139281,833.878,0.838646,0.324005,11.0635,-10.702,316687,True,65.0|276,1056
8|1056|sample|12|276,0.0140518,830.36,0.838829,0.287037,37.2486,-10.6995,316137,0.0139281,830.36,0.83854,0.287037,36.962,-10.702,316687,True,28.0|276,1056
8|1056|sample|11|276,0.0140518,830.36,0.838829,0.287037,31.9104,-10.6995,316137,0.0139281,830.36,0.83854,0.287037,32.4756,-10.702,316687,True,28.0|276,1056
8|1056|sample|10|276,0.0140518,830.36,0.838829,0.287037,22.7017,-10.6995,316137,0.0139281,830.36,0.83854,0.287037,22.937,-10.702,316687,True,28.0|276,1056
8|1056|sample|9|276,0.0140518,830.36,0.838829,0.287037,21.9602,-10.6995,316137,0.0139281,830.36,0.83854,0.287037,21.6982,-10.702,316687,True,28.0|276,1056
8|1056|sample|4|276,0.0140518,835.666,0.838779,0.395166,10.5566,-10.6995,316137,0.0139281,835.666,0.838491,0.395166,10.616,-10.702,316687,True,22.0|276,1056
8|1056|sample|3|276,0.0140518,835.666,0.838779,0.395166,11.2477,-10.6995,316137,0.0139281,835.666,0.838491,0.395166,11.3388,-10.702,316687,True,22.0|276,1056
8|1056|cc|1|1|276,0.0140518,834.487,0.838849,2.46666,4.70568,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584696,-10.702,316687,False,69.0|276,1056
8|1056|cc|2|1|276,0.0140518,834.487,0.838849,2.46666,3.82803,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584696,-10.702,316687,False,69.0|276,1056
8|1056|cc|3|1|276,0.0140518,834.487,0.838849,2.46666,4.58764,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584696,-10.702,316687,False,69.0|276,1056
8|1056|cc|4|1|276,0.0140518,834.487,0.838849,2.46666,2.8917,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584696,-10.702,316687,False,69.0|276,1056
8|1056|cc|5|1|276,0.0140518,834.487,0.838849,2.46666,2.40046,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584696,-10.702,316687,False,69.0|276,1056
8|1056|cc|6|1|276,0.0140518,834.487,0.838849,2.46666,1.88736,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584696,-10.702,316687,False,69.0|276,1056
8|1056|cc|7|1|276,0.0140518,834.487,0.838849,2.46666,3.66996,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584696,-10.702,316687,False,69.0|276,1056
8|1056|cc|8|1|276,0.0140518,834.487,0.838849,2.46666,4.38719,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584696,-10.702,316687,False,69.0|276,1056
8|1056|vc|1|2|276,0.0140518,834.487,0.838849,2.46666,3.25369,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584696,-10.702,316687,False,69.0|276,1056
8|1056|vc|2|2|276,0.0140518,834.487,0.838849,2.46666,2.32964,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584697,-10.702,316687,False,69.0|276,1056
8|1056|vc|3|2|276,0.0140518,834.487,0.838849,2.46666,2.9944,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584696,-10.702,316687,False,69.0|276,1056
8|1056|vc|4|2|276,0.0140518,834.487,0.838849,2.46666,3.07358,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584697,-10.702,316687,False,69.0|276,1056
8|1056|vc|5|2|276,0.0140518,834.487,0.838849,2.46666,3.1044,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584696,-10.702,316687,False,69.0|276,1056
8|1056|vc|6|2|276,0.0140518,834.487,0.838849,2.46666,3.05689,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584696,-10.702,316687,False,69.0|276,1056
8|1056|vc|7|2|276,0.0140518,834.487,0.838849,2.46666,3.73086,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584693,-10.702,316687,False,69.0|276,1056
8|1056|vc|8|2|276,0.0140518,834.487,0.838849,2.46666,4.00478,-10.6995,316137,0.0139281,834.487,0.83856,2.46666,0.584696,-10.702,316687,False,69.0|276,1056
8|462|sample|6|292,0.0140518,837.097,0.838784,8.66273,0.437149,-10.6995,316137,0.0139281,837.097,0.838495,8.66273,0.432542,-10.702,316687,True,55.0|292,462
8|462|sample|5|292,0.0140518,837.097,0.838784,8.66273,0.395328,-10.6995,316137,0.0139281,837.097,0.838495,8.66273,0.407628,-10.702,316687,True,55.0|292,462
8|462|sample|4|292,0.0140518,837.097,0.838784,8.66273,0.471426,-10.6995,316137,0.0139281,837.097,0.838495,8.66273,0.469914,-10.702,316687,True,55.0|292,462
8|462|sample|3|292,0.0140518,837.097,0.838784,8.66273,0.451302,-10.6995,316137,0.0139281,837.097,0.838495,8.66273,0.462343,-10.702,316687,True,55.0|292,462
8|462|sample|9|292,0.0140518,835.859,0.838766,1.13115,18.0775,-10.6995,316137,0.0139281,835.859,0.838477,1.13115,18.0894,-10.702,316687,True,32.0|292,462
8|462|sample|10|292,0.0140518,835.859,0.838766,1.13115,18.6743,-10.6995,316137,0.0139281,835.859,0.838477,1.13115,18.5782,-10.702,316687,True,32.0|292,462
8|462|sample|7|292,0.0140518,835.859,0.838766,1.13115,16.0358,-10.6995,316137,0.0139281,835.859,0.838477,1.13115,15.863,-10.702,316687,True,32.0|292,462
8|462|sample|8|292,0.0140518,835.859,0.838766,1.13115,15.1236,-10.6995,316137,0.0139281,835.859,0.838477,1.13115,15.4551,-10.702,316687,True,32.0|292,462
8|462|sample|11|292,0.0140518,834.593,0.838908,0.118239,14.5873,-10.6995,316137,0.0139281,834.593,0.838619,0.118239,14.491,-10.702,316687,True,22.0|292,462
8|462|sample|12|292,0.0140518,834.593,0.838908,0.118239,16.5394,-10.6995,316137,0.0139281,834.593,0.838619,0.118239,16.3454,-10.702,316687,True,22.0|292,462
8|462|cc|1|1|292,0.0140518,834.852,0.839257,0.0781585,2.49326,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584394,-10.702,316687,False,69.0|292,462
8|462|cc|2|1|292,0.0140518,834.852,0.839257,0.0781585,1.90061,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584394,-10.702,316687,False,69.0|292,462
8|462|cc|3|1|292,0.0140518,834.852,0.839257,0.0781585,2.31736,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584394,-10.702,316687,False,69.0|292,462
8|462|cc|4|1|292,0.0140518,834.852,0.839257,0.0781585,2.74064,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584394,-10.702,316687,False,69.0|292,462
8|462|cc|5|1|292,0.0140518,834.852,0.839257,0.0781585,4.01942,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584394,-10.702,316687,False,69.0|292,462
8|462|cc|6|1|292,0.0140518,834.852,0.839257,0.0781585,2.52341,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584394,-10.702,316687,False,69.0|292,462
8|462|cc|7|1|292,0.0140518,834.852,0.839257,0.0781585,2.03053,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584394,-10.702,316687,False,69.0|292,462
8|462|cc|8|1|292,0.0140518,834.852,0.839257,0.0781585,2.1633,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584394,-10.702,316687,False,69.0|292,462
8|462|vc|1|2|292,0.0140518,834.852,0.839257,0.0781586,4.50219,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584394,-10.702,316687,False,69.0|292,462
8|462|vc|2|2|292,0.0140518,834.852,0.839257,0.0781585,1.98211,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584394,-10.702,316687,False,69.0|292,462
8|462|vc|3|2|292,0.0140518,834.852,0.839257,0.0781585,1.62132,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584394,-10.702,316687,False,69.0|292,462
8|462|vc|4|2|292,0.0140518,834.852,0.839257,0.0781585,1.78531,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584394,-10.702,316687,False,69.0|292,462
8|462|vc|5|2|292,0.0140518,834.852,0.839257,0.0781585,2.41555,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584394,-10.702,316687,False,69.0|292,462
8|462|vc|6|2|292,0.0140518,834.852,0.839257,0.0781585,1.81794,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584394,-10.702,316687,False,69.0|292,462
8|462|vc|7|2|292,0.0140518,834.852,0.839257,0.0781585,1.80775,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584394,-10.702,316687,False,69.0|292,462
8|462|vc|8|2|292,0.0140518,834.852,0.839257,0.0781585,2.92071,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584394,-10.702,316687,False,69.0|292,462
8|1159|sample|8|292,0.0140518,836.243,0.838928,0.0804838,19.7745,-10.6995,316137,0.0139281,836.243,0.838639,0.0804837,19.5205,-10.702,316687,True,65.0|292,1159
8|1159|sample|7|292,0.0140518,836.243,0.838928,0.0804838,18.3867,-10.6995,316137,0.0139281,836.243,0.838639,0.0804837,18.2096,-10.702,316687,True,65.0|292,1159
8|1159|sample|5|292,0.0140518,836.243,0.838928,0.0804838,18.0037,-10.6995,316137,0.0139281,836.243,0.838639,0.0804837,18.6094,-10.702,316687,True,65.0|292,1159
8|1159|sample|6|292,0.0140518,836.243,0.838928,0.0804838,18.3817,-10.6995,316137,0.0139281,836.243,0.838639,0.0804837,18.5642,-10.702,316687,True,65.0|292,1159
8|1159|sample|11|292,0.0140518,835.248,0.838837,0.344486,22.9606,-10.6995,316137,0.0139281,835.248,0.838549,0.344486,22.9909,-10.702,316687,True,28.0|292,1159
8|1159|sample|12|292,0.0140518,835.248,0.838837,0.344486,28.7538,-10.6995,316137,0.0139281,835.248,0.838549,0.344486,28.5686,-10.702,316687,True,28.0|292,1159
8|1159|sample|9|292,0.0140518,835.248,0.838837,0.344486,14.3356,-10.6995,316137,0.0139281,835.248,0.838549,0.344486,14.0666,-10.702,316687,True,28.0|292,1159
8|1159|sample|10|292,0.0140518,835.248,0.838837,0.344486,15.0556,-10.6995,316137,0.0139281,835.248,0.838549,0.344486,14.9579,-10.702,316687,True,28.0|292,1159
8|1159|sample|4|292,0.0140518,834.593,0.838908,0.118239,10.709,-10.6995,316137,0.0139281,834.593,0.838619,0.118239,10.9537,-10.702,316687,True,22.0|292,1159
8|1159|sample|3|292,0.0140518,834.593,0.838908,0.118239,11.7242,-10.6995,316137,0.0139281,834.593,0.838619,0.118239,11.7843,-10.702,316687,True,22.0|292,1159
8|1159|cc|1|1|292,0.0140518,834.852,0.839257,0.0781585,1.90952,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584394,-10.702,316687,False,69.0|292,1159
8|1159|cc|2|1|292,0.0140518,834.852,0.839257,0.0781585,2.53749,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584394,-10.702,316687,False,69.0|292,1159
8|1159|cc|3|1|292,0.0140518,834.852,0.839257,0.0781585,1.63372,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584394,-10.702,316687,False,69.0|292,1159
8|1159|cc|4|1|292,0.0140518,834.852,0.839257,0.0781585,2.69002,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584394,-10.702,316687,False,69.0|292,1159
8|1159|cc|5|1|292,0.0140518,834.852,0.839257,0.0781585,2.76472,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584394,-10.702,316687,False,69.0|292,1159
8|1159|cc|6|1|292,0.0140518,834.852,0.839257,0.0781585,2.36119,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584394,-10.702,316687,False,69.0|292,1159
8|1159|cc|7|1|292,0.0140518,834.852,0.839257,0.0781585,3.88758,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584394,-10.702,316687,False,69.0|292,1159
8|1159|cc|8|1|292,0.0140518,834.852,0.839257,0.0781585,1.63853,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584394,-10.702,316687,False,69.0|292,1159
8|1159|vc|1|2|292,0.0140518,834.852,0.839257,0.0781585,3.01491,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584393,-10.702,316687,False,69.0|292,1159
8|1159|vc|2|2|292,0.0140518,834.852,0.839257,0.0781585,2.09766,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584394,-10.702,316687,False,69.0|292,1159
8|1159|vc|3|2|292,0.0140518,834.852,0.839257,0.0781585,3.24974,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584394,-10.702,316687,False,69.0|292,1159
8|1159|vc|4|2|292,0.0140518,834.852,0.839257,0.0781585,1.91787,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584394,-10.702,316687,False,69.0|292,1159
8|1159|vc|5|2|292,0.0140518,834.852,0.839257,0.0781585,2.04823,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584394,-10.702,316687,False,69.0|292,1159
8|1159|vc|6|2|292,0.0140518,834.852,0.839257,0.0781585,2.25257,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584394,-10.702,316687,False,69.0|292,1159
8|1159|vc|7|2|292,0.0140518,834.852,0.839257,0.0781585,2.31978,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584394,-10.702,316687,False,69.0|292,1159
8|1159|vc|8|2|292,0.0140518,834.852,0.839257,0.0781585,2.36614,-10.6995,316137,0.0139281,834.852,0.838967,0.0781585,0.584394,-10.702,316687,False,69.0|292,1159
8|75|sample|6|65,0.0140518,835.036,0.838909,0.752558,14.863,-10.6995,316137,0.0139281,835.036,0.838621,0.752558,16.0058,-10.7021,316687,True,55.0|65,75
8|75|sample|5|65,0.0140518,835.036,0.838909,0.752558,14.3663,-10.6995,316137,0.0139281,835.036,0.838621,0.752558,15.4577,-10.7021,316687,True,55.0|65,75
8|75|sample|3|65,0.0140518,835.036,0.838909,0.752558,12.6183,-10.6995,316137,0.0139281,835.036,0.838621,0.752558,12.954,-10.7021,316687,True,55.0|65,75
8|75|sample|4|65,0.0140518,835.036,0.838909,0.752558,12.0425,-10.6995,316137,0.0139281,835.036,0.838621,0.752558,11.6943,-10.7021,316687,True,55.0|65,75
8|75|sample|9|65,0.0140518,833.138,0.838817,0.148535,2.00837,-10.6995,316137,0.0139281,833.138,0.838528,0.148536,2.07681,-10.7021,316687,True,32.0|65,75
8|75|sample|10|65,0.0140518,833.138,0.838817,0.148535,2.02717,-10.6995,316137,0.0139281,833.138,0.838528,0.148536,2.07511,-10.7021,316687,True,32.0|65,75
8|75|sample|7|65,0.0140518,833.138,0.838817,0.148535,2.88667,-10.6995,316137,0.0139281,833.138,0.838528,0.148536,2.88932,-10.7021,316687,True,32.0|65,75
8|75|sample|8|65,0.0140518,833.138,0.838817,0.148535,2.92834,-10.6995,316137,0.0139281,833.138,0.838528,0.148536,2.96234,-10.7021,316687,True,32.0|65,75
8|75|sample|12|65,0.0140518,832.087,0.838938,1.76764,8.5464,-10.6995,316137,0.0139281,832.087,0.83865,1.76764,8.22328,-10.7021,316687,True,22.0|65,75
