rep,id,eta_U_offset,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|745|vc|6|2|218,0,1.60649e-06,0,-3.35138e-06,-2.65597,0,0,False,69.0|218,745
1,8|745|vc|7|2|218,0,4.94731e-06,0,3.98701e-06,0.97843,0,0,False,69.0|218,745
1,8|745|vc|8|2|218,0,6.94712e-07,0,-3.28028e-06,-3.48886,0,0,False,69.0|218,745
1,8|322|sample|6|174,0,-1.19981e-06,0,-1.04368e-06,1.81665,0,0,True,55.0|174,322
1,8|322|sample|5|174,0,1.53364e-06,0,1.94269e-06,2.02596,0,0,True,55.0|174,322
1,8|322|sample|3|174,0,-2.72794e-06,0,3.23327e-06,1.9778,0,0,True,55.0|174,322
1,8|322|sample|4|174,0,7.5089e-07,0,2.8371e-07,1.91389,0,0,True,55.0|174,322
1,8|322|sample|10|174,0,-3.71817e-08,0,-3.24899e-06,2.10027,0,0,True,32.0|174,322
1,8|322|sample|9|174,0,1.74457e-07,0,2.36804e-06,1.80813,0,0,True,32.0|174,322
1,8|322|sample|7|174,0,2.30824e-08,0,-9.22005e-07,1.90749,0,0,True,32.0|174,322
1,8|322|sample|8|174,0,-4.28602e-07,0,-1.7221e-06,1.68179,0,0,True,32.0|174,322
1,8|322|sample|12|174,0,-2.71748e-06,0,2.44238e-06,2.07848,0,0,True,22.0|174,322
1,8|322|sample|11|174,0,9.33501e-07,0,-8.07527e-07,1.99762,0,0,True,22.0|174,322
1,8|322|cc|1|1|174,0,1.23621e-06,0,-1.34054e-07,-1.31342,0,0,False,69.0|174,322
1,8|322|cc|2|1|174,0,2.73559e-06,0,1.33498e-06,2.34188,0,0,False,69.0|174,322
1,8|322|cc|3|1|174,0,-6.09846e-07,0,-1.48642e-06,0.463252,0,0,False,69.0|174,322
1,8|322|cc|4|1|174,0,-2.00738e-06,0,3.5078e-06,-1.82232,0,0,False,69.0|174,322
1,8|322|cc|5|1|174,0,3.19947e-06,0,1.63941e-06,-0.187875,0,0,False,69.0|174,322
1,8|322|cc|6|1|174,0,1.06633e-06,0,-1.0662e-06,-1.30721,0,0,False,69.0|174,322
1,8|322|cc|7|1|174,0,4.56695e-07,0,-7.59815e-07,2.11613,0,0,False,69.0|174,322
1,8|322|cc|8|1|174,0,5.08297e-07,0,-2.52063e-06,0.34675,0,0,False,69.0|174,322
1,8|322|vc|1|2|174,0,-3.67899e-07,0,-1.11386e-06,-1.30502,0,0,False,69.0|174,322
1,8|322|vc|2|2|174,0,-3.17681e-06,0,1.25756e-06,-3.19709,0,0,False,69.0|174,322
1,8|322|vc|3|2|174,0,4.02857e-08,0,-2.8913e-06,0.513855,0,0,False,69.0|174,322
1,8|322|vc|4|2|174,0,6.64807e-07,0,-2.4801e-06,1.70244,0,0,False,69.0|174,322
1,8|322|vc|5|2|174,0,-1.16273e-07,0,6.89872e-07,-0.991704,0,0,False,69.0|174,322
1,8|322|vc|6|2|174,0,1.05788e-06,0,2.09493e-07,-2.54479,0,0,False,69.0|174,322
1,8|322|vc|7|2|174,0,5.834e-08,0,-3.19665e-06,0.713911,0,0,False,69.0|174,322
1,8|322|vc|8|2|174,0,1.79168e-07,0,-3.60096e-06,-0.48188,0,0,False,69.0|174,322
1,8|1043|sample|6|174,0,-4.22743e-06,0,-1.08169e-06,1.00152,0,0,True,65.0|174,1043
1,8|1043|sample|7|174,0,-3.68852e-06,0,-2.49139e-06,1.74295,0,0,True,65.0|174,1043
1,8|1043|sample|8|174,0,-1.84555e-06,0,1.13013e-06,1.47622,0,0,True,65.0|174,1043
1,8|1043|sample|5|174,0,-3.86964e-06,0,9.47447e-07,1.24408,0,0,True,65.0|174,1043
1,8|1043|sample|11|174,0,1.5665e-06,0,3.29498e-06,1.9168,0,0,True,28.0|174,1043
1,8|1043|sample|12|174,0,3.37388e-07,0,-4.95616e-06,1.73447,0,0,True,28.0|174,1043
1,8|1043|sample|10|174,0,2.04619e-06,0,-1.10016e-06,1.25125,0,0,True,28.0|174,1043
1,8|1043|sample|9|174,0,-9.02373e-07,0,9.45219e-07,1.02873,0,0,True,28.0|174,1043
1,8|1043|sample|4|174,0,-5.24219e-07,0,4.17455e-06,1.54396,0,0,True,22.0|174,1043
1,8|1043|sample|3|174,0,-2.3538e-06,0,-3.05851e-06,1.67431,0,0,True,22.0|174,1043
1,8|1043|cc|1|1|174,0,1.43188e-06,0,2.58547e-06,-0.624025,0,0,False,69.0|174,1043
1,8|1043|cc|2|1|174,0,-7.32941e-07,0,-1.33652e-06,1.12418,0,0,False,69.0|174,1043
1,8|1043|cc|3|1|174,0,-1.96994e-06,0,-1.0738e-06,-0.664241,0,0,False,69.0|174,1043
1,8|1043|cc|4|1|174,0,6.63135e-06,0,-9.03941e-07,-0.239013,0,0,False,69.0|174,1043
1,8|1043|cc|5|1|174,0,5.98285e-07,0,2.98626e-07,1.92666,0,0,False,69.0|174,1043
1,8|1043|cc|6|1|174,0,3.88638e-06,0,-1.30602e-06,-1.12443,0,0,False,69.0|174,1043
1,8|1043|cc|7|1|174,0,-4.70241e-07,0,3.36412e-06,-1.52382,0,0,False,69.0|174,1043
1,8|1043|cc|8|1|174,0,1.03854e-06,0,-5.82923e-06,2.13323,0,0,False,69.0|174,1043
1,8|1043|vc|1|2|174,0,-2.91468e-07,0,4.27206e-06,-0.150384,0,0,False,69.0|174,1043
1,8|1043|vc|2|2|174,0,7.6165e-07,0,-2.74768e-07,1.68691,0,0,False,69.0|174,1043
1,8|1043|vc|3|2|174,0,3.04545e-06,0,-7.24955e-07,-0.0999644,0,0,False,69.0|174,1043
1,8|1043|vc|4|2|174,0,1.44067e-06,0,1.03408e-06,1.34616,0,0,False,69.0|174,1043
1,8|1043|vc|5|2|174,0,-2.1734e-06,0,9.02815e-07,1.19735,0,0,False,69.0|174,1043
1,8|1043|vc|6|2|174,0,1.33433e-06,0,2.70587e-06,-2.08348,0,0,False,69.0|174,1043
1,8|1043|vc|7|2|174,0,1.06974e-06,0,6.27775e-06,2.51037,0,0,False,69.0|174,1043
1,8|1043|vc|8|2|174,0,-1.01885e-06,0,-3.98361e-07,0.443152,0,0,False,69.0|174,1043
1,8|963|sample|6|319,0,3.85511e-07,0,5.00816e-07,2.06146,0,0,True,55.0|319,963
1,8|963|sample|5|319,0,3.27085e-06,0,1.99644e-06,1.69536,0,0,True,55.0|319,963
1,8|963|sample|4|319,0,7.33264e-07,0,4.02884e-07,1.61576,0,0,True,55.0|319,963
1,8|963|sample|3|319,0,-3.15195e-06,0,-5.52364e-06,1.31538,0,0,True,55.0|319,963
1,8|963|sample|10|319,0,-4.59057e-07,0,5.70461e-08,2.39645,0,0,True,32.0|319,963
1,8|963|sample|9|319,0,-3.12846e-06,0,-1.09542e-06,2.60827,0,0,True,32.0|319,963
1,8|963|sample|7|319,0,3.48928e-07,0,9.0732e-08,2.4496,0,0,True,32.0|319,963
1,8|963|sample|8|319,0,1.82469e-06,0,1.34259e-07,2.27456,0,0,True,32.0|319,963
1,8|963|sample|11|319,0,1.47148e-06,0,-2.86953e-07,0.574022,0,0,True,22.0|319,963
1,8|963|sample|12|319,0,1.83258e-06,0,-3.36074e-07,0.668354,0,0,True,22.0|319,963
1,8|963|cc|1|1|319,0,-1.88988e-06,0,2.80471e-07,3.08744,0,0,False,69.0|319,963
1,8|963|cc|2|1|319,0,-1.34495e-06,0,1.40063e-06,0.737263,0,0,False,69.0|319,963
1,8|963|cc|3|1|319,0,1.84166e-07,0,6.73278e-06,0.0247454,0,0,False,69.0|319,963
1,8|963|cc|4|1|319,0,3.02014e-06,0,6.55155e-06,-1.3717,0,0,False,69.0|319,963
1,8|963|cc|5|1|319,0,1.23548e-06,0,4.33909e-06,0.773625,0,0,False,69.0|319,963
1,8|963|cc|6|1|319,0,6.12273e-07,0,-1.72273e-06,0.0501089,0,0,False,69.0|319,963
1,8|963|cc|7|1|319,0,1.21713e-06,0,-1.05431e-06,2.91618,0,0,False,69.0|319,963
1,8|963|cc|8|1|319,0,-1.63087e-06,0,-1.12202e-06,-0.25239,0,0,False,69.0|319,963
1,8|963|vc|1|2|319,0,-7.46377e-09,0,-5.10643e-07,0.475208,0,0,False,69.0|319,963
1,8|963|vc|2|2|319,0,-2.06698e-06,0,-1.3244e-06,-1.30228,0,0,False,69.0|319,963
1,8|963|vc|3|2|319,0,2.68702e-06,0,1.77319e-06,-0.227389,0,0,False,69.0|319,963
1,8|963|vc|4|2|319,0,-7.96203e-07,0,3.69401e-07,0.0647987,0,0,False,69.0|319,963
1,8|963|vc|5|2|319,0,-1.39537e-06,0,-5.3002e-07,0.160762,0,0,False,69.0|319,963
1,8|963|vc|6|2|319,0,1.51073e-06,0,7.27504e-06,-1.30153,0,0,False,69.0|319,963
1,8|963|vc|7|2|319,0,1.82784e-06,0,2.87432e-07,-0.681788,0,0,False,69.0|319,963
1,8|963|vc|8|2|319,0,2.3235e-07,0,-3.78758e-06,-0.574141,0,0,False,69.0|319,963
1,8|1260|sample|8|319,0,7.73422e-07,0,4.6079e-06,0.761305,0,0,True,65.0|319,1260
1,8|1260|sample|7|319,0,9.54203e-07,0,1.00282e-06,1.10488,0,0,True,65.0|319,1260
1,8|1260|sample|6|319,0,-1.28053e-06,0,-2.69234e-06,-0.0178959,0,0,True,65.0|319,1260
1,8|1260|sample|5|319,0,2.87438e-06,0,2.53344e-06,-0.0997124,0,0,True,65.0|319,1260
1,8|1260|sample|11|319,0,-2.76297e-06,0,1.44735e-06,0.701245,0,0,True,28.0|319,1260
1,8|1260|sample|12|319,0,1.16432e-06,0,2.30779e-06,0.542571,0,0,True,28.0|319,1260
1,8|1260|sample|10|319,0,-5.77568e-07,0,-9.88483e-07,0.073597,0,0,True,28.0|319,1260
1,8|1260|sample|9|319,0,2.21532e-08,0,-2.13303e-06,0.012911,0,0,True,28.0|319,1260
1,8|1260|sample|4|319,0,-3.41343e-07,0,2.38527e-06,0.584944,0,0,True,22.0|319,1260
1,8|1260|sample|3|319,0,6.59521e-08,0,1.47172e-06,0.338999,0,0,True,22.0|319,1260
1,8|1260|cc|1|1|319,0,1.43777e-06,0,-2.4268e-06,0.562504,0,0,False,69.0|319,1260
1,8|1260|cc|2|1|319,0,1.77946e-06,0,8.01604e-07,0.271625,0,0,False,69.0|319,1260
1,8|1260|cc|3|1|319,0,-1.55752e-06,0,-1.20256e-06,0.863371,0,0,False,69.0|319,1260
1,8|1260|cc|4|1|319,0,3.04395e-07,0,5.40228e-06,-1.81531,0,0,False,69.0|319,1260
1,8|1260|cc|5|1|319,0,-1.19189e-06,0,1.51315e-06,-0.25503,0,0,False,69.0|319,1260
1,8|1260|cc|6|1|319,0,1.17569e-08,0,-4.06553e-07,0.363298,0,0,False,69.0|319,1260
1,8|1260|cc|7|1|319,0,6.14458e-07,0,-2.00345e-06,-0.760867,0,0,False,69.0|319,1260
1,8|1260|cc|8|1|319,0,-3.49562e-06,0,-6.23328e-07,-0.238593,0,0,False,69.0|319,1260
1,8|1260|vc|1|2|319,0,-1.90968e-06,0,-4.54027e-06,1.98649,0,0,False,69.0|319,1260
1,8|1260|vc|2|2|319,0,3.23882e-06,0,-1.48962e-07,2.08467,0,0,False,69.0|319,1260
1,8|1260|vc|3|2|319,0,-1.72635e-06,0,3.42481e-06,2.03108,0,0,False,69.0|319,1260
1,8|1260|vc|4|2|319,0,2.88826e-06,0,-4.15846e-06,-2.00838,0,0,False,69.0|319,1260
1,8|1260|vc|5|2|319,0,-4.87394e-07,0,1.97888e-06,2.38002,0,0,False,69.0|319,1260
1,8|1260|vc|6|2|319,0,-3.21362e-06,0,-3.96748e-06,3.99344,0,0,False,69.0|319,1260
1,8|1260|vc|7|2|319,0,-4.72756e-06,0,2.3814e-06,0.273242,0,0,False,69.0|319,1260
1,8|1260|vc|8|2|319,0,-3.69027e-06,0,-1.69192e-06,4.60116,0,0,False,69.0|319,1260
