rep,id,U_offset,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,8|77|sample|11|218,0.0139281,834.088,0.838514,1.98324,6.67248,-10.702,316687,True,22.0|218,77
1,8|77|cc|1|1|218,0.0139281,834.712,0.838602,0.105805,13.7256,-10.702,316687,False,69.0|218,77
1,8|77|cc|2|1|218,0.0139281,834.712,0.838602,0.105805,1.14313,-10.702,316687,False,69.0|218,77
1,8|77|cc|3|1|218,0.0139281,834.712,0.838602,0.105805,3.87244,-10.702,316687,False,69.0|218,77
1,8|77|cc|4|1|218,0.0139281,834.712,0.838602,0.105805,2.87046,-10.702,316687,False,69.0|218,77
1,8|77|cc|5|1|218,0.0139281,834.712,0.838602,0.105806,0.0592977,-10.702,316687,False,69.0|218,77
1,8|77|cc|6|1|218,0.0139281,834.712,0.838602,0.105805,0.0879514,-10.702,316687,False,69.0|218,77
1,8|77|cc|7|1|218,0.0139281,834.712,0.838602,0.105805,0.308233,-10.702,316687,False,69.0|218,77
1,8|77|cc|8|1|218,0.0139281,834.712,0.838602,0.105805,0.614932,-10.702,316687,False,69.0|218,77
1,8|77|vc|1|2|218,0.0139281,834.712,0.838602,0.105805,0.373299,-10.702,316687,False,69.0|218,77
1,8|77|vc|2|2|218,0.0139281,834.712,0.838602,0.105805,0.110912,-10.702,316687,False,69.0|218,77
1,8|77|vc|3|2|218,0.0139281,834.712,0.838602,0.105805,0.504571,-10.702,316687,False,69.0|218,77
1,8|77|vc|4|2|218,0.0139281,834.712,0.838602,0.105805,6.24097,-10.702,316687,False,69.0|218,77
1,8|77|vc|5|2|218,0.0139281,834.712,0.838602,0.105805,0.660462,-10.702,316687,False,69.0|218,77
1,8|77|vc|6|2|218,0.0139281,834.712,0.838602,0.105805,0.29935,-10.702,316687,False,69.0|218,77
1,8|77|vc|7|2|218,0.0139281,834.712,0.838602,0.105805,0.197706,-10.702,316687,False,69.0|218,77
1,8|77|vc|8|2|218,0.0139281,834.712,0.838602,0.105805,0.0592733,-10.702,316687,False,69.0|218,77
1,8|745|sample|7|218,0.0139281,837.182,0.43209,0.439301,22.6772,-10.702,316687,True,65.0|218,745
1,8|745|sample|8|218,0.0139281,837.182,0.43209,0.439301,16.4909,-10.702,316687,True,65.0|218,745
1,8|745|sample|6|218,0.0139281,837.182,0.43209,0.439301,12.497,-10.702,316687,True,65.0|218,745
1,8|745|sample|5|218,0.0139281,837.182,0.43209,0.4393,12.0265,-10.702,316687,True,65.0|218,745
1,8|745|sample|3|218,0.0139281,834.088,0.838514,1.98323,6.04689,-10.702,316687,True,22.0|218,745
1,8|745|sample|11|218,0.0139281,831.314,0.700195,0.124556,51.1056,-10.702,316687,True,28.0|218,745
1,8|745|sample|12|218,0.0139281,831.314,0.700195,0.124555,40.8835,-10.702,316687,True,28.0|218,745
1,8|745|sample|10|218,0.0139281,831.314,0.700195,0.124556,37.2749,-10.702,316687,True,28.0|218,745
1,8|745|sample|9|218,0.0139281,831.314,0.700195,0.124556,30.2905,-10.702,316687,True,28.0|218,745
1,8|745|sample|4|218,0.0139281,834.088,0.838514,1.98323,5.73173,-10.702,316687,True,22.0|218,745
1,8|745|cc|1|1|218,0.0139281,834.712,0.838602,0.105805,0.845388,-10.702,316687,False,69.0|218,745
1,8|745|cc|2|1|218,0.0139281,834.712,0.838602,0.105805,0.0472576,-10.702,316687,False,69.0|218,745
1,8|745|cc|3|1|218,0.0139281,834.712,0.838602,0.105805,8.21588,-10.702,316687,False,69.0|218,745
1,8|745|cc|4|1|218,0.0139281,834.712,0.838602,0.105805,3.94468,-10.702,316687,False,69.0|218,745
1,8|745|cc|5|1|218,0.0139281,834.712,0.838602,0.105805,0.304789,-10.702,316687,False,69.0|218,745
1,8|745|cc|6|1|218,0.0139281,834.712,0.838602,0.105806,0.167178,-10.702,316687,False,69.0|218,745
1,8|745|cc|7|1|218,0.0139281,834.712,0.838602,0.105805,0.0291942,-10.702,316687,False,69.0|218,745
1,8|745|cc|8|1|218,0.0139281,834.712,0.838602,0.105805,1.57181,-10.702,316687,False,69.0|218,745
1,8|745|vc|1|2|218,0.0139281,834.712,0.838602,0.105805,0.274913,-10.702,316687,False,69.0|218,745
1,8|745|vc|2|2|218,0.0139281,834.712,0.838602,0.105805,2.85843,-10.702,316687,False,69.0|218,745
1,8|745|vc|3|2|218,0.0139281,834.712,0.838602,0.105805,0.838972,-10.702,316687,False,69.0|218,745
1,8|745|vc|4|2|218,0.0139281,834.712,0.838602,0.105806,0.0657422,-10.702,316687,False,69.0|218,745
1,8|745|vc|5|2|218,0.0139281,834.712,0.838602,0.105805,2.69527,-10.702,316687,False,69.0|218,745
1,8|745|vc|6|2|218,0.0139281,834.712,0.838602,0.105805,0.0411698,-10.702,316687,False,69.0|218,745
1,8|745|vc|7|2|218,0.0139281,834.712,0.838602,0.105806,1.55948,-10.702,316687,False,69.0|218,745
1,8|745|vc|8|2|218,0.0139281,834.712,0.838602,0.105805,0.0179003,-10.702,316687,False,69.0|218,745
1,8|322|sample|6|174,0.0139281,836.28,0.83833,0.750104,37.4484,-10.702,316687,True,55.0|174,322
1,8|322|sample|5|174,0.0139281,836.28,0.83833,0.750106,46.1676,-10.702,316687,True,55.0|174,322
1,8|322|sample|3|174,0.0139281,836.28,0.83833,0.750107,43.997,-10.702,316687,True,55.0|174,322
1,8|322|sample|4|174,0.0139281,836.28,0.83833,0.750105,41.2731,-10.702,316687,True,55.0|174,322
1,8|322|sample|10|174,0.0139281,835.53,0.838498,0.611833,49.7217,-10.702,316687,True,32.0|174,322
1,8|322|sample|9|174,0.0139281,835.53,0.838498,0.611837,37.1252,-10.702,316687,True,32.0|174,322
1,8|322|sample|7|174,0.0139281,835.53,0.838498,0.611835,41.0035,-10.702,316687,True,32.0|174,322
1,8|322|sample|8|174,0.0139281,835.53,0.838498,0.611834,32.719,-10.702,316687,True,32.0|174,322
1,8|322|sample|12|174,0.0139281,831.356,0.839008,0.405404,48.6461,-10.702,316687,True,22.0|174,322
1,8|322|sample|11|174,0.0139281,831.356,0.839008,0.405402,44.8677,-10.702,316687,True,22.0|174,322
1,8|322|cc|1|1|174,0.0139281,833.306,0.838636,1.02344,0.157628,-10.702,316687,False,69.0|174,322
1,8|322|cc|2|1|174,0.0139281,833.306,0.838636,1.02344,6.09692,-10.702,316687,False,69.0|174,322
1,8|322|cc|3|1|174,0.0139281,833.306,0.838636,1.02344,0.931608,-10.702,316687,False,69.0|174,322
1,8|322|cc|4|1|174,0.0139281,833.306,0.838636,1.02345,0.0947592,-10.702,316687,False,69.0|174,322
1,8|322|cc|5|1|174,0.0139281,833.306,0.838636,1.02344,0.485794,-10.702,316687,False,69.0|174,322
1,8|322|cc|6|1|174,0.0139281,833.306,0.838636,1.02344,0.158611,-10.702,316687,False,69.0|174,322
1,8|322|cc|7|1|174,0.0139281,833.306,0.838636,1.02344,4.86485,-10.702,316687,False,69.0|174,322
1,8|322|cc|8|1|174,0.0139281,833.306,0.838636,1.02344,0.829157,-10.702,316687,False,69.0|174,322
1,8|322|vc|1|2|174,0.0139281,833.306,0.838636,1.02344,0.158958,-10.702,316687,False,69.0|174,322
1,8|322|vc|2|2|174,0.0139281,833.306,0.838636,1.02344,0.0239643,-10.702,316687,False,69.0|174,322
1,8|322|vc|3|2|174,0.0139281,833.306,0.838636,1.02344,0.979963,-10.702,316687,False,69.0|174,322
1,8|322|vc|4|2|174,0.0139281,833.306,0.838636,1.02344,3.21665,-10.702,316687,False,69.0|174,322
1,8|322|vc|5|2|174,0.0139281,833.306,0.838636,1.02344,0.217447,-10.702,316687,False,69.0|174,322
1,8|322|vc|6|2|174,0.0139281,833.306,0.838636,1.02344,0.0460104,-10.702,316687,False,69.0|174,322
1,8|322|vc|7|2|174,0.0139281,833.306,0.838636,1.02344,1.197,-10.702,316687,False,69.0|174,322
1,8|322|vc|8|2|174,0.0139281,833.306,0.838636,1.02344,0.362049,-10.702,316687,False,69.0|174,322
1,8|1043|sample|6|174,0.0139281,836.198,0.838526,1.39244,16.5753,-10.702,316687,True,65.0|174,1043
1,8|1043|sample|7|174,0.0139281,836.198,0.838526,1.39244,34.7905,-10.702,316687,True,65.0|174,1043
1,8|1043|sample|8|174,0.0139281,836.198,0.838526,1.39244,26.6453,-10.702,316687,True,65.0|174,1043
1,8|1043|sample|5|174,0.0139281,836.198,0.838526,1.39244,21.1253,-10.702,316687,True,65.0|174,1043
1,8|1043|sample|11|174,0.0139281,835.375,0.838517,1.01042,41.39,-10.702,316687,True,28.0|174,1043
1,8|1043|sample|12|174,0.0139281,835.375,0.838517,1.01041,34.4915,-10.702,316687,True,28.0|174,1043
1,8|1043|sample|10|174,0.0139281,835.375,0.838517,1.01042,21.2742,-10.702,316687,True,28.0|174,1043
1,8|1043|sample|9|174,0.0139281,835.375,0.838517,1.01042,17.0299,-10.702,316687,True,28.0|174,1043
1,8|1043|sample|4|174,0.0139281,831.356,0.839008,0.405404,28.5044,-10.702,316687,True,22.0|174,1043
1,8|1043|sample|3|174,0.0139281,831.356,0.839008,0.405401,32.4729,-10.702,316687,True,22.0|174,1043
1,8|1043|cc|1|1|174,0.0139281,833.306,0.838636,1.02345,0.314076,-10.702,316687,False,69.0|174,1043
1,8|1043|cc|2|1|174,0.0139281,833.306,0.838636,1.02344,1.80415,-10.702,316687,False,69.0|174,1043
1,8|1043|cc|3|1|174,0.0139281,833.306,0.838636,1.02344,0.301696,-10.702,316687,False,69.0|174,1043
1,8|1043|cc|4|1|174,0.0139281,833.306,0.838636,1.02344,0.461576,-10.702,316687,False,69.0|174,1043
1,8|1043|cc|5|1|174,0.0139281,833.306,0.838636,1.02344,4.02515,-10.702,316687,False,69.0|174,1043
1,8|1043|cc|6|1|174,0.0139281,833.306,0.838636,1.02344,0.19042,-10.702,316687,False,69.0|174,1043
1,8|1043|cc|7|1|174,0.0139281,833.306,0.838636,1.02345,0.12772,-10.702,316687,False,69.0|174,1043
1,8|1043|cc|8|1|174,0.0139281,833.306,0.838636,1.02344,4.94875,-10.702,316687,False,69.0|174,1043
1,8|1043|vc|1|2|174,0.0139281,833.306,0.838636,1.02345,0.504353,-10.702,316687,False,69.0|174,1043
1,8|1043|vc|2|2|174,0.0139281,833.306,0.838636,1.02344,3.16709,-10.702,316687,False,69.0|174,1043
1,8|1043|vc|3|2|174,0.0139281,833.306,0.838636,1.02344,0.530434,-10.702,316687,False,69.0|174,1043
1,8|1043|vc|4|2|174,0.0139281,833.306,0.838636,1.02344,2.25256,-10.702,316687,False,69.0|174,1043
1,8|1043|vc|5|2|174,0.0139281,833.306,0.838636,1.02344,1.9411,-10.702,316687,False,69.0|174,1043
1,8|1043|vc|6|2|174,0.0139281,833.306,0.838636,1.02345,0.0729797,-10.702,316687,False,69.0|174,1043
1,8|1043|vc|7|2|174,0.0139281,833.306,0.838636,1.02345,7.21578,-10.702,316687,False,69.0|174,1043
1,8|1043|vc|8|2|174,0.0139281,833.306,0.838636,1.02344,0.913069,-10.702,316687,False,69.0|174,1043
1,8|963|sample|6|319,0.0139281,835.47,0.838589,7.15328,47.837,-10.7019,316687,True,55.0|319,963
1,8|963|sample|5|319,0.0139281,835.47,0.838589,7.15329,33.1716,-10.7019,316687,True,55.0|319,963
1,8|963|sample|4|319,0.0139281,835.47,0.838589,7.15328,30.6336,-10.7019,316687,True,55.0|319,963
1,8|963|sample|3|319,0.0139281,835.47,0.838589,7.15324,22.6853,-10.7019,316687,True,55.0|319,963
1,8|963|sample|10|319,0.0139281,835.127,0.838524,0.365978,66.8624,-10.7019,316687,True,32.0|319,963
1,8|963|sample|9|319,0.0139281,835.127,0.838524,0.365977,82.637,-10.7019,316687,True,32.0|319,963
1,8|963|sample|7|319,0.0139281,835.127,0.838524,0.365978,70.5121,-10.7019,316687,True,32.0|319,963
1,8|963|sample|8|319,0.0139281,835.127,0.838524,0.365978,59.1899,-10.7019,316687,True,32.0|319,963
1,8|963|sample|11|319,0.0139281,832.392,0.838752,0.661259,10.8064,-10.7019,316687,True,22.0|319,963
1,8|963|sample|12|319,0.0139281,832.392,0.838752,0.661259,11.8754,-10.7019,316687,True,22.0|319,963
1,8|963|cc|1|1|319,0.0139281,834.494,0.838596,1.90426,12.8504,-10.7019,316687,False,69.0|319,963
1,8|963|cc|2|1|319,0.0139281,834.494,0.838596,1.90426,1.22532,-10.7019,316687,False,69.0|319,963
1,8|963|cc|3|1|319,0.0139281,834.494,0.838596,1.90427,0.600907,-10.7019,316687,False,69.0|319,963
1,8|963|cc|4|1|319,0.0139281,834.494,0.838596,1.90427,0.148709,-10.7019,316687,False,69.0|319,963
1,8|963|cc|5|1|319,0.0139281,834.494,0.838596,1.90426,1.2707,-10.7019,316687,False,69.0|319,963
1,8|963|cc|6|1|319,0.0139281,834.494,0.838596,1.90425,0.616343,-10.7019,316687,False,69.0|319,963
1,8|963|cc|7|1|319,0.0139281,834.494,0.838596,1.90425,10.8279,-10.7019,316687,False,69.0|319,963
1,8|963|cc|8|1|319,0.0139281,834.494,0.838596,1.90425,0.455459,-10.7019,316687,False,69.0|319,963
1,8|963|vc|1|2|319,0.0139281,834.494,0.838596,1.90425,0.942846,-10.7019,316687,False,69.0|319,963
1,8|963|vc|2|2|319,0.0139281,834.494,0.838596,1.90425,0.159399,-10.7019,316687,False,69.0|319,963
1,8|963|vc|3|2|319,0.0139281,834.494,0.838596,1.90426,0.466989,-10.7019,316687,False,69.0|319,963
1,8|963|vc|4|2|319,0.0139281,834.494,0.838596,1.90426,0.625464,-10.7019,316687,False,69.0|319,963
1,8|963|vc|5|2|319,0.0139281,834.494,0.838596,1.90425,0.68846,-10.7019,316687,False,69.0|319,963
1,8|963|vc|6|2|319,0.0139281,834.494,0.838596,1.90427,0.159519,-10.7019,316687,False,69.0|319,963
1,8|963|vc|7|2|319,0.0139281,834.494,0.838596,1.90426,0.296458,-10.7019,316687,False,69.0|319,963
1,8|963|vc|8|2|319,0.0139281,834.494,0.838596,1.90425,0.330152,-10.7019,316687,False,69.0|319,963
1,8|1260|sample|8|319,0.0139281,834.159,0.589091,7.02721,13.036,-10.702,316687,True,65.0|319,1260
1,8|1260|sample|7|319,0.0139281,834.159,0.589091,7.02718,18.3806,-10.702,316687,True,65.0|319,1260
1,8|1260|sample|6|319,0.0139281,834.159,0.589091,7.02716,5.98058,-10.702,316687,True,65.0|319,1260
1,8|1260|sample|5|319,0.0139281,834.159,0.589091,7.02719,5.51075,-10.702,316687,True,65.0|319,1260
1,8|1260|sample|11|319,0.0139281,834.089,0.838471,2.3492,12.2743,-10.702,316687,True,28.0|319,1260
1,8|1260|sample|12|319,0.0139281,834.089,0.838471,2.3492,10.4734,-10.702,316687,True,28.0|319,1260
1,8|1260|sample|10|319,0.0139281,834.089,0.838471,2.34919,6.55259,-10.702,316687,True,28.0|319,1260
1,8|1260|sample|9|319,0.0139281,834.089,0.838471,2.34919,6.16676,-10.702,316687,True,28.0|319,1260
1,8|1260|sample|4|319,0.0139281,832.392,0.838752,0.661261,10.9251,-10.702,316687,True,22.0|319,1260
1,8|1260|sample|3|319,0.0139281,832.392,0.838752,0.66126,8.54302,-10.702,316687,True,22.0|319,1260
1,8|1260|cc|1|1|319,0.0139281,834.494,0.838596,1.90425,1.02885,-10.702,316687,False,69.0|319,1260
1,8|1260|cc|2|1|319,0.0139281,834.494,0.838596,1.90426,0.769176,-10.702,316687,False,69.0|319,1260
1,8|1260|cc|3|1|319,0.0139281,834.494,0.838596,1.90425,1.39001,-10.702,316687,False,69.0|319,1260
1,8|1260|cc|4|1|319,0.0139281,834.494,0.838596,1.90427,0.0954292,-10.702,316687,False,69.0|319,1260
1,8|1260|cc|5|1|319,0.0139281,834.494,0.838596,1.90426,0.454258,-10.702,316687,False,69.0|319,1260
1,8|1260|cc|6|1|319,0.0139281,834.494,0.838596,1.90425,0.843022,-10.702,316687,False,69.0|319,1260
1,8|1260|cc|7|1|319,0.0139281,834.494,0.838596,1.90425,0.273918,-10.702,316687,False,69.0|319,1260
1,8|1260|cc|8|1|319,0.0139281,834.494,0.838596,1.90425,0.461786,-10.702,316687,False,69.0|319,1260
1,8|1260|vc|1|2|319,0.0139281,834.494,0.838596,1.90425,4.27347,-10.702,316687,False,69.0|319,1260
1,8|1260|vc|2|2|319,0.0139281,834.494,0.838596,1.90425,4.71432,-10.702,316687,False,69.0|319,1260
1,8|1260|vc|3|2|319,0.0139281,834.494,0.838596,1.90426,4.46837,-10.702,316687,False,69.0|319,1260
1,8|1260|vc|4|2|319,0.0139281,834.494,0.838596,1.90425,0.0786739,-10.702,316687,False,69.0|319,1260
1,8|1260|vc|5|2|319,0.0139281,834.494,0.838596,1.90426,6.33419,-10.702,316687,False,69.0|319,1260
1,8|1260|vc|6|2|319,0.0139281,834.494,0.838596,1.90425,31.7974,-10.702,316687,False,69.0|319,1260
1,8|1260|vc|7|2|319,0.0139281,834.494,0.838596,1.90426,0.770421,-10.702,316687,False,69.0|319,1260
1,8|1260|vc|8|2|319,0.0139281,834.494,0.838596,1.90425,58.3875,-10.702,316687,False,69.0|319,1260
