rep,id,eta_U,eta_L,eta_L_gap,eta_h,eta_f,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,14|183|14|183|vc|7|2|233|2|233|69.0,0,0,1.33213e-08,1.49786,9.76733e-08,0,0,False,69.0|233,183
1,14|183|14|183|vc|8|2|233|2|233|69.0,0,0,1.45721e-08,-2.49397,-1.20606e-07,0,0,False,69.0|233,183
1,14|705|14|705|sample|3|233|3|233|6.0,0,0,2.80522e-08,-0.093967,-1.10791e-07,0,0,False,6.0|233,705
1,14|705|14|705|sample|4|233|4|233|6.0,0,0,-3.40523e-08,0.230021,6.16843e-08,0,0,False,6.0|233,705
1,14|705|14|705|sample|5|233|5|233|6.0,0,0,-6.30793e-08,0.039283,1.26894e-08,0,0,False,6.0|233,705
1,14|705|14|705|sample|6|233|6|233|6.0,0,0,3.90832e-08,0.0400082,4.02413e-08,0,0,False,6.0|233,705
1,14|705|14|705|sample|7|233|7|233|6.0,0,0,-4.28843e-08,-0.0168999,3.31204e-08,0,0,False,6.0|233,705
1,14|705|14|705|sample|8|233|8|233|6.0,0,0,-5.94006e-08,0.17457,2.08257e-08,0,0,False,6.0|233,705
1,14|705|14|705|sample|10|233|10|233|6.0,0,0,7.30918e-08,2.14724,-4.84277e-08,0,0,True,6.0|233,705
1,14|705|14|705|sample|9|233|9|233|6.0,0,0,1.7241e-08,1.83668,1.02249e-07,0,0,True,6.0|233,705
1,14|705|14|705|sample|12|233|12|233|6.0,0,0,7.42117e-09,3.50411,-3.16819e-08,0,0,True,6.0|233,705
1,14|705|14|705|sample|11|233|11|233|6.0,0,0,3.56617e-08,3.24994,8.63899e-08,0,0,True,6.0|233,705
1,14|705|14|705|cc|1|1|233|1|233|69.0,0,0,5.36982e-08,-0.919263,8.63888e-08,0,0,False,69.0|233,705
1,14|705|14|705|cc|2|1|233|1|233|69.0,0,0,1.17245e-08,-0.939988,8.73448e-08,0,0,False,69.0|233,705
1,14|705|14|705|cc|3|1|233|1|233|69.0,0,0,4.64144e-08,-0.663667,2.78187e-08,0,0,False,69.0|233,705
1,14|705|14|705|cc|4|1|233|1|233|69.0,0,0,3.69289e-09,-0.334951,-1.17108e-07,0,0,False,69.0|233,705
1,14|705|14|705|cc|5|1|233|1|233|69.0,0,0,1.23169e-08,-0.897329,1.60266e-07,0,0,False,69.0|233,705
1,14|705|14|705|cc|6|1|233|1|233|69.0,0,0,-2.29836e-08,0.219126,3.48711e-08,0,0,False,69.0|233,705
1,14|705|14|705|cc|7|1|233|1|233|69.0,0,0,-1.72414e-08,-1.19555,-1.33016e-07,0,0,False,69.0|233,705
1,14|705|14|705|cc|8|1|233|1|233|69.0,0,0,2.39063e-08,-0.405906,9.26218e-08,0,0,False,69.0|233,705
1,14|705|14|705|vc|1|2|233|2|233|69.0,0,0,1.3362e-08,-0.586193,-5.04313e-08,0,0,False,69.0|233,705
1,14|705|14|705|vc|2|2|233|2|233|69.0,0,0,6.13445e-08,1.90193,-6.89162e-08,0,0,False,69.0|233,705
1,14|705|14|705|vc|3|2|233|2|233|69.0,0,0,-5.21046e-08,1.91268,3.1009e-08,0,0,False,69.0|233,705
1,14|705|14|705|vc|4|2|233|2|233|69.0,0,0,-6.11787e-09,-3.30738,6.8706e-08,0,0,False,69.0|233,705
1,14|705|14|705|vc|5|2|233|2|233|69.0,0,0,3.2396e-08,-1.51912,-5.44034e-09,0,0,False,69.0|233,705
1,14|705|14|705|vc|6|2|233|2|233|69.0,0,0,-1.23295e-08,-1.48111,-1.00126e-07,0,0,False,69.0|233,705
1,14|705|14|705|vc|7|2|233|2|233|69.0,0,0,6.96299e-08,2.14186,-4.99629e-08,0,0,False,69.0|233,705
1,14|705|14|705|vc|8|2|233|2|233|69.0,0,0,1.52899e-09,-0.782925,-4.01922e-08,0,0,False,69.0|233,705
1,14|555|14|555|sample|4|233|4|233|6.0,0,0,6.48022e-09,0.310563,-3.00763e-08,0,0,True,6.0|233,555
1,14|555|14|555|sample|3|233|3|233|6.0,0,0,6.46353e-10,0.186302,-4.45435e-08,0,0,True,6.0|233,555
1,14|555|14|555|sample|5|233|5|233|6.0,0,0,3.90181e-08,0.475916,-2.3411e-08,0,0,True,6.0|233,555
1,14|555|14|555|sample|6|233|6|233|6.0,0,0,-1.62348e-09,0.253728,-1.50866e-09,0,0,True,6.0|233,555
1,14|555|14|555|sample|7|233|7|233|6.0,0,0,4.44243e-08,2.53433,7.65858e-08,0,0,True,6.0|233,555
1,14|555|14|555|sample|8|233|8|233|6.0,0,0,1.47436e-08,1.59191,-2.32006e-08,0,0,True,6.0|233,555
1,14|555|14|555|sample|9|233|9|233|6.0,0,0,2.85599e-08,0.426884,-2.65787e-08,0,0,True,6.0|233,555
1,14|555|14|555|sample|10|233|10|233|6.0,0,0,1.86764e-08,0.522299,1.05385e-08,0,0,True,6.0|233,555
1,14|555|14|555|sample|12|233|12|233|6.0,0,0,2.14604e-08,1.62386,-9.15079e-08,0,0,True,6.0|233,555
1,14|555|14|555|sample|11|233|11|233|6.0,0,0,-3.8654e-08,2.56283,8.61877e-09,0,0,True,6.0|233,555
1,14|555|14|555|cc|1|1|233|1|233|69.0,0,0,-1.03209e-08,0.51094,-4.28857e-08,0,0,False,69.0|233,555
1,14|555|14|555|cc|2|1|233|1|233|69.0,0,0,-9.47634e-09,1.00227,-1.16228e-07,0,0,False,69.0|233,555
1,14|555|14|555|cc|3|1|233|1|233|69.0,0,0,-7.87248e-09,1.55663,-2.14205e-08,0,0,False,69.0|233,555
1,14|555|14|555|cc|4|1|233|1|233|69.0,0,0,-3.99181e-09,0.238275,-5.97608e-08,0,0,False,69.0|233,555
1,14|555|14|555|cc|5|1|233|1|233|69.0,0,0,-1.57472e-08,-3.12704,3.07282e-08,0,0,False,69.0|233,555
1,14|555|14|555|cc|6|1|233|1|233|69.0,0,0,-1.46548e-08,-1.58576,1.08512e-07,0,0,False,69.0|233,555
1,14|555|14|555|cc|7|1|233|1|233|69.0,0,0,-1.74801e-08,0.827533,-8.65289e-08,0,0,False,69.0|233,555
1,14|555|14|555|cc|8|1|233|1|233|69.0,0,0,-7.31465e-08,-0.810304,-2.55315e-09,0,0,False,69.0|233,555
1,14|555|14|555|vc|1|2|233|2|233|69.0,0,0,-2.72053e-08,2.33889,1.16165e-08,0,0,False,69.0|233,555
1,14|555|14|555|vc|2|2|233|2|233|69.0,0,0,-1.60992e-08,-2.37749,5.3428e-08,0,0,False,69.0|233,555
1,14|555|14|555|vc|3|2|233|2|233|69.0,0,0,2.49144e-08,1.3828,1.06038e-07,0,0,False,69.0|233,555
1,14|555|14|555|vc|4|2|233|2|233|69.0,0,0,9.9769e-09,1.18373,-8.72824e-08,0,0,False,69.0|233,555
1,14|555|14|555|vc|5|2|233|2|233|69.0,0,0,3.33688e-08,1.19012,5.94113e-08,0,0,False,69.0|233,555
